Unnamed: 0,PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,REGION,CARRIER,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN,ORIGIN_COUNTRY,ORIGIN_WAC,DEST,DEST_COUNTRY,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
38100,1.0,0.0,0.0,1044.0,YX,L,YX,2,2,YHZ,CA,951,CMH,US,44,2015,1,1,3,F
38101,1.0,0.0,0.0,1044.0,YX,L,YX,2,2,YHZ,CA,951,CMH,US,44,2015,2,5,3,F
38102,1.0,0.0,0.0,1053.0,YX,L,YX,2,2,GSO,US,36,YHZ,CA,951,2015,1,1,3,F
38103,1.0,0.0,0.0,1081.0,US,D,US,3,3,YVR,CA,906,LAX,US,91,2015,1,3,3,F
38104,1.0,0.0,0.0,1097.0,US,D,US,3,3,YYC,CA,916,OMA,US,65,2015,1,2,3,F
38105,1.0,0.0,0.0,1100.0,AA,D,AA,3,3,JFK,US,22,YQX,CA,961,2015,3,8,3,F
38106,1.0,0.0,0.0,1100.0,DL,D,DL,3,3,JFK,US,22,YQX,CA,961,2015,4,12,3,F
38107,1.0,0.0,0.0,1110.0,UA,D,UA,3,3,YYZ,CA,936,MSY,US,72,2015,4,11,3,F
38108,1.0,0.0,0.0,1140.0,S5,D,S5,2,2,FSD,US,67,YUL,CA,941,2015,1,3,3,F
38109,1.0,0.0,0.0,1168.0,AA,D,AA,3,3,OMA,US,65,YEG,CA,916,2015,3,9,3,F
38110,1.0,0.0,0.0,1172.0,US,D,US,3,3,YEG,CA,916,SJC,US,91,2015,2,4,3,F
38111,1.0,0.0,0.0,1179.0,EV,D,EV,3,3,YWG,CA,926,TYS,US,54,2015,2,6,3,F
38112,1.0,0.0,0.0,1199.0,S5,D,S5,2,2,DFW,US,74,YYZ,CA,936,2015,1,1,3,F
38113,1.0,0.0,0.0,1214.0,UA,D,UA,3,3,YYZ,CA,936,FLL,US,33,2015,4,10,3,F
38114,1.0,0.0,0.0,1231.0,S5,D,S5,2,2,YEG,CA,916,DSM,US,61,2015,2,4,3,F
38115,1.0,0.0,0.0,1231.0,S5,D,S5,2,2,YEG,CA,916,DSM,US,61,2015,2,5,3,F
38116,1.0,0.0,0.0,1279.0,UA,D,UA,3,3,SAN,US,91,YYC,CA,916,2015,2,5,3,F
38117,1.0,0.0,0.0,1280.0,UA,D,UA,3,3,YYZ,CA,936,IAH,US,74,2015,2,6,3,F
38118,1.0,0.0,0.0,1280.0,UA,D,UA,3,3,YYZ,CA,936,IAH,US,74,2015,3,9,3,F
38119,1.0,0.0,0.0,1296.0,0WQ,D,0WQ,1,1,HOU,US,74,YYZ,CA,936,2015,4,11,3,L
38120,1.0,0.0,0.0,1296.0,0WQ,D,0WQ,1,1,YYZ,CA,936,HOU,US,74,2015,3,9,3,L
38121,1.0,0.0,0.0,1300.0,S5,D,S5,2,2,MLI,US,41,YYC,CA,916,2015,3,7,3,F
38122,1.0,0.0,0.0,1315.0,UA,D,UA,3,3,YYZ,CA,936,DEN,US,82,2015,1,3,3,F
38123,1.0,0.0,0.0,1315.0,UA,D,UA,3,3,YYZ,CA,936,DEN,US,82,2015,4,12,3,F
38124,1.0,0.0,0.0,1329.0,S5,D,S5,2,2,YEG,CA,916,ICT,US,62,2015,3,9,3,F
38125,1.0,0.0,0.0,1347.0,AA,D,AA,3,3,MKE,US,45,YYC,CA,916,2015,3,7,3,F
38126,1.0,0.0,0.0,1358.0,UA,D,UA,3,3,LAX,US,91,YEG,CA,916,2015,2,5,3,F
38127,1.0,0.0,0.0,1359.0,S5,D,S5,2,2,AUS,US,74,YYZ,CA,936,2015,3,8,3,F
38128,1.0,0.0,0.0,1359.0,UA,D,UA,3,3,YYZ,CA,936,AUS,US,74,2015,3,7,3,F
38129,1.0,0.0,0.0,1359.0,UA,D,UA,3,3,YYZ,CA,936,AUS,US,74,2015,3,8,3,F
38130,1.0,0.0,0.0,1425.0,UA,D,UA,3,3,YYZ,CA,936,SAT,US,74,2015,3,8,3,F
38131,1.0,0.0,0.0,1430.0,US,D,US,3,3,STL,US,64,YYC,CA,916,2015,1,1,3,F
38132,1.0,0.0,0.0,1430.0,US,D,US,3,3,STL,US,64,YYC,CA,916,2015,1,2,3,F
38133,1.0,0.0,0.0,1436.0,UA,D,UA,3,3,MSP,US,63,YVR,CA,906,2015,2,4,3,F
38134,1.0,0.0,0.0,1436.0,UA,D,UA,3,3,YVR,CA,906,MSP,US,63,2015,3,7,3,F
38135,1.0,0.0,0.0,1436.0,US,D,US,3,3,YVR,CA,906,MSP,US,63,2015,1,1,3,F
38136,1.0,0.0,0.0,1450.0,S5,D,S5,2,2,YYC,CA,916,GRR,US,43,2015,2,6,3,F
38137,1.0,0.0,0.0,1490.0,S5,D,S5,2,2,STL,US,64,YEG,CA,916,2015,3,7,3,F
38138,1.0,0.0,0.0,1513.0,S5,D,S5,2,2,DFW,US,74,YUL,CA,941,2015,3,7,4,F
38139,1.0,0.0,0.0,1520.0,AA,D,AA,3,3,DSM,US,61,YVR,CA,906,2015,3,9,4,F
38140,1.0,0.0,0.0,1523.0,S5,D,S5,2,2,YYC,CA,916,DFW,US,74,2015,2,4,4,F
38141,1.0,0.0,0.0,1548.0,S5,D,S5,2,2,YYC,CA,916,IND,US,42,2015,3,8,4,F
38142,1.0,0.0,0.0,1554.0,UA,D,UA,3,3,ABQ,US,86,YYZ,CA,936,2015,4,10,4,F
38143,1.0,0.0,0.0,1559.0,S5,D,S5,2,2,RDU,US,36,YYT,CA,961,2015,3,8,4,F
38144,1.0,0.0,0.0,1568.0,S5,D,S5,2,2,YYC,CA,916,DTW,US,43,2015,3,8,4,F
38145,1.0,0.0,0.0,1568.0,US,D,US,3,3,YYC,CA,916,DTW,US,43,2015,2,6,4,F
38146,1.0,0.0,0.0,1584.0,YX,L,YX,2,2,YYT,CA,961,CMH,US,44,2015,4,11,4,F
38147,1.0,0.0,0.0,1661.0,S5,D,S5,2,2,SLC,US,87,YYZ,CA,936,2015,3,9,4,F
38148,1.0,0.0,0.0,1661.0,UA,D,UA,3,3,SLC,US,87,YYZ,CA,936,2015,3,9,4,F
38149,1.0,0.0,0.0,1663.0,US,D,US,3,3,CLE,US,44,YYC,CA,916,2015,2,6,4,F
38150,1.0,0.0,0.0,1681.0,US,D,US,3,3,CLE,US,44,YEG,CA,916,2015,1,1,4,F
38151,1.0,0.0,0.0,1681.0,US,D,US,3,3,CLE,US,44,YEG,CA,916,2015,1,2,4,F
38152,1.0,0.0,0.0,1681.0,US,D,US,3,3,CLE,US,44,YEG,CA,916,2015,2,4,4,F
38153,1.0,0.0,0.0,1682.0,S5,D,S5,2,2,CVG,US,52,YEG,CA,916,2015,3,8,4,F
38154,1.0,0.0,0.0,1682.0,S5,D,S5,2,2,CVG,US,52,YEG,CA,916,2015,3,9,4,F
38155,1.0,0.0,0.0,1686.0,S5,D,S5,2,2,YEG,CA,916,SDF,US,52,2015,1,1,4,F
38156,1.0,0.0,0.0,1693.0,UA,D,UA,3,3,SAT,US,74,YYC,CA,916,2015,1,1,4,F
38157,1.0,0.0,0.0,1705.0,AA,D,AA,3,3,CMH,US,44,YEG,CA,916,2015,4,11,4,F
38158,1.0,0.0,0.0,1705.0,AA,D,AA,3,3,CMH,US,44,YEG,CA,916,2015,4,12,4,F
38159,1.0,0.0,0.0,1705.0,S5,D,S5,2,2,CMH,US,44,YEG,CA,916,2015,1,2,4,F
38160,1.0,0.0,0.0,1705.0,S5,D,S5,2,2,CMH,US,44,YEG,CA,916,2015,2,4,4,F
38161,1.0,0.0,0.0,1705.0,S5,D,S5,2,2,CMH,US,44,YEG,CA,916,2015,2,5,4,F
38162,1.0,0.0,0.0,1733.0,US,D,US,3,3,MKE,US,45,YVR,CA,906,2015,1,2,4,F
38163,1.0,0.0,0.0,1740.0,S5,D,S5,2,2,BUF,US,22,YYC,CA,916,2015,3,9,4,F
38164,1.0,0.0,0.0,1742.0,S5,D,S5,2,2,BUF,US,22,YEG,CA,916,2015,1,2,4,F
38165,1.0,0.0,0.0,1754.0,US,D,US,3,3,YVR,CA,906,DFW,US,74,2015,1,2,4,F
38166,1.0,0.0,0.0,1756.0,UA,D,UA,3,3,ORD,US,41,YYT,CA,961,2015,2,6,4,F
38167,1.0,0.0,0.0,1769.0,US,D,US,3,3,PIT,US,23,YYC,CA,916,2015,1,3,4,F
38168,1.0,0.0,0.0,1770.0,AA,D,AA,3,3,YVR,CA,906,STL,US,64,2015,4,12,4,F
38169,1.0,0.0,0.0,1785.0,S5,D,S5,2,2,AUS,US,74,YEG,CA,916,2015,2,5,4,F
38170,1.0,0.0,0.0,1871.0,UA,D,UA,3,3,YVR,CA,906,AUS,US,74,2015,4,11,4,F
38171,1.0,0.0,0.0,1876.0,UA,D,UA,3,3,YYZ,CA,936,PHX,US,81,2015,2,4,4,F
38172,1.0,0.0,0.0,1903.0,S5,D,S5,2,2,MSY,US,72,YYC,CA,916,2015,2,6,4,F
38173,1.0,0.0,0.0,1903.0,S5,D,S5,2,2,YYC,CA,916,MSY,US,72,2015,2,6,4,F
38174,1.0,0.0,0.0,1903.0,UA,D,UA,3,3,YYC,CA,916,MSY,US,72,2015,3,7,4,F
38175,1.0,0.0,0.0,1962.0,UA,D,UA,3,3,DTW,US,43,YVR,CA,906,2015,3,8,4,F
38176,1.0,0.0,0.0,1971.0,AA,D,AA,3,3,IAH,US,74,YVR,CA,906,2015,4,10,4,F
38177,1.0,0.0,0.0,1973.0,UA,D,UA,3,3,DCA,US,38,YYC,CA,916,2015,1,3,4,F
38178,1.0,0.0,0.0,1973.0,UA,D,UA,3,3,DCA,US,38,YYC,CA,916,2015,2,4,4,F
38179,1.0,0.0,0.0,1975.0,US,D,US,3,3,BWI,US,35,YYC,CA,916,2015,2,5,4,F
38180,1.0,0.0,0.0,1989.0,UA,D,UA,3,3,YEG,CA,916,BWI,US,35,2015,1,1,4,F
38181,1.0,0.0,0.0,1989.0,UA,D,UA,3,3,YEG,CA,916,BWI,US,35,2015,1,3,4,F
38182,1.0,0.0,0.0,1989.0,UA,D,UA,3,3,YEG,CA,916,BWI,US,35,2015,2,4,4,F
38183,1.0,0.0,0.0,2022.0,S5,D,S5,2,2,YYC,CA,916,EWR,US,21,2015,2,4,5,F
38184,1.0,0.0,0.0,2022.0,S5,D,S5,2,2,YYC,CA,916,EWR,US,21,2015,2,5,5,F
38185,1.0,0.0,0.0,2031.0,UA,D,UA,3,3,RDU,US,36,YYC,CA,916,2015,2,5,5,F
38186,1.0,0.0,0.0,2032.0,UA,D,UA,3,3,LGA,US,22,YYC,CA,916,2015,3,8,5,F
38187,1.0,0.0,0.0,2059.0,US,D,US,3,3,YVR,CA,906,CMH,US,44,2015,1,1,5,F
38188,1.0,0.0,0.0,2097.0,AA,D,AA,3,3,BOS,US,13,YYC,CA,916,2015,3,9,5,F
38189,1.0,0.0,0.0,2097.0,UA,D,UA,3,3,YYC,CA,916,BOS,US,13,2015,3,8,5,F
38190,1.0,0.0,0.0,2146.0,0WQ,D,0WQ,1,1,YSB,CA,936,LAX,US,91,2015,1,1,5,L
38191,1.0,0.0,0.0,2158.0,UA,D,UA,3,3,YYZ,CA,936,SNA,US,91,2015,3,9,5,F
38192,1.0,0.0,0.0,2176.0,UA,D,UA,3,3,LAX,US,91,YYZ,CA,936,2015,1,2,5,F
38193,1.0,0.0,0.0,2176.0,UA,D,UA,3,3,LAX,US,91,YYZ,CA,936,2015,2,6,5,F
38194,1.0,0.0,0.0,2176.0,UA,D,UA,3,3,YYZ,CA,936,LAX,US,91,2015,1,3,5,F
38195,1.0,0.0,0.0,2176.0,UA,D,UA,3,3,YYZ,CA,936,LAX,US,91,2015,3,8,5,F
38196,1.0,0.0,0.0,2176.0,UA,D,UA,3,3,YYZ,CA,936,LAX,US,91,2015,3,9,5,F
38197,1.0,0.0,0.0,2190.0,UA,D,UA,3,3,YVR,CA,906,ROC,US,22,2015,2,6,5,F
38198,1.0,0.0,0.0,2191.0,UA,D,UA,3,3,YYZ,CA,936,SMF,US,91,2015,3,7,5,F
38199,1.0,0.0,0.0,2287.0,UA,D,UA,3,3,YYC,CA,916,TPA,US,33,2015,3,9,5,F
38200,1.0,0.0,0.0,2308.0,UA,D,UA,3,3,YYC,CA,916,MCO,US,33,2015,2,6,5,F
38201,1.0,0.0,0.0,2308.0,UA,D,UA,3,3,YYC,CA,916,MCO,US,33,2015,3,8,5,F
38202,1.0,0.0,0.0,2344.0,UA,D,UA,3,3,YVR,CA,906,IAD,US,38,2015,1,3,5,F
38203,1.0,0.0,0.0,2366.0,UA,D,UA,3,3,YVR,CA,906,DCA,US,38,2015,2,4,5,F
38204,1.0,0.0,0.0,2366.0,US,D,US,3,3,YVR,CA,906,DCA,US,38,2015,1,3,5,F
38205,1.0,0.0,0.0,2371.0,UA,D,UA,3,3,YVR,CA,906,BWI,US,35,2015,4,11,5,F
38206,1.0,0.0,0.0,2429.0,UA,D,UA,3,3,YVR,CA,906,EWR,US,21,2015,2,4,5,F
38207,1.0,0.0,0.0,2480.0,UA,D,UA,3,3,YYC,CA,916,FLL,US,33,2015,4,10,5,F
38208,1.0,0.0,0.0,2497.0,0WQ,D,0WQ,1,1,BED,US,13,YVR,CA,906,2015,2,6,5,L
38209,1.0,0.0,0.0,2793.0,UA,D,UA,3,3,FLL,US,33,YVR,CA,906,2015,2,6,6,F
38210,2.0,0.0,0.0,17.0,KAH,D,KAH,1,6,YWH,CA,906,RCE,US,93,2015,2,6,1,L
38211,2.0,0.0,0.0,19.0,KAH,D,KAH,1,6,YWH,CA,906,FBS,US,93,2015,3,9,1,L
38212,2.0,0.0,0.0,29.0,KAH,D,KAH,1,6,YWH,CA,906,RSJ,US,93,2015,3,7,1,L
38213,2.0,0.0,0.0,45.0,KAH,D,KAH,1,6,WSX,US,93,CXH,CA,906,2015,3,9,1,L
38214,2.0,0.0,0.0,48.0,KAH,D,KAH,1,6,RSJ,US,93,CXH,CA,906,2015,2,4,1,L
38215,2.0,0.0,0.0,53.0,KAH,D,KAH,1,6,CXH,CA,906,FBS,US,93,2015,3,8,1,L
38216,2.0,0.0,0.0,53.0,KAH,D,KAH,1,6,FRD,US,93,YCD,CA,906,2015,2,4,1,F
38217,2.0,0.0,0.0,59.0,KAH,D,KAH,1,6,PUL,US,93,YWH,CA,906,2015,2,4,1,L
38218,2.0,0.0,0.0,59.0,KAH,D,KAH,1,6,YWH,CA,906,PUL,US,93,2015,2,4,1,L
38219,2.0,0.0,0.0,60.0,KAH,D,KAH,1,6,FBS,US,93,ZNA,CA,906,2015,2,5,1,L
38220,2.0,0.0,0.0,70.0,KAH,D,KAH,1,6,KEH,US,93,YWH,CA,906,2015,1,1,1,F
38221,2.0,0.0,0.0,70.0,KAH,D,KAH,1,6,KEH,US,93,YWH,CA,906,2015,4,12,1,L
38222,2.0,0.0,0.0,70.0,KAH,D,KAH,1,6,YWH,CA,906,KEH,US,93,2015,4,11,1,F
38223,2.0,0.0,0.0,73.0,KAH,D,KAH,1,6,LKE,US,93,YAV,CA,906,2015,3,8,1,F
38224,2.0,0.0,0.0,73.0,KAH,D,KAH,1,6,LKE,US,93,YWH,CA,906,2015,3,9,1,L
38225,2.0,0.0,0.0,73.0,KAH,D,KAH,1,6,YWH,CA,906,LKE,US,93,2015,4,12,1,L
38226,2.0,0.0,0.0,86.0,KAH,D,KAH,1,6,LKE,US,93,YYJ,CA,906,2015,3,7,1,L
38227,2.0,0.0,0.0,88.0,KAH,D,KAH,1,6,LKE,US,93,YBW,CA,906,2015,3,9,1,L
38228,2.0,0.0,0.0,93.0,KAH,D,KAH,1,6,BFI,US,93,YYJ,CA,906,2015,3,7,1,L
38229,2.0,0.0,0.0,93.0,KAH,D,KAH,1,6,YYJ,CA,906,BFI,US,93,2015,3,7,1,L
38230,2.0,0.0,0.0,93.0,KAH,D,KAH,1,6,YYJ,CA,906,BFI,US,93,2015,4,11,1,L
38231,2.0,0.0,0.0,95.0,KAH,D,KAH,1,6,KEH,US,93,YGG,CA,906,2015,1,2,1,L
38232,2.0,0.0,0.0,95.0,KAH,D,KAH,1,6,KEH,US,93,YGG,CA,906,2015,3,7,1,F
38233,2.0,0.0,0.0,95.0,KAH,D,KAH,1,6,YGG,CA,906,KEH,US,93,2015,1,2,1,L
38234,2.0,0.0,0.0,114.0,KAH,D,KAH,1,6,KEH,US,93,CXH,CA,906,2015,3,8,1,L
38235,2.0,0.0,0.0,121.0,KAH,D,KAH,1,6,CXH,CA,906,LKE,US,93,2015,3,8,1,L
38236,2.0,0.0,0.0,121.0,KAH,D,KAH,1,6,LKE,US,93,CXH,CA,906,2015,2,5,1,L
38237,2.0,0.0,0.0,121.0,KAH,D,KAH,1,6,LKE,US,93,CXH,CA,906,2015,3,8,1,L
38238,2.0,0.0,0.0,121.0,KAH,D,KAH,1,6,LKE,US,93,CXH,CA,906,2015,3,9,1,L
38239,2.0,0.0,0.0,121.0,KAH,D,KAH,1,6,LPS,US,93,YTP,CA,906,2015,3,8,1,L
38240,2.0,0.0,0.0,121.0,KAH,D,KAH,1,6,YTP,CA,906,LPS,US,93,2015,3,8,1,L
38241,2.0,0.0,0.0,122.0,0WQ,D,0WQ,1,1,YVR,CA,906,BFI,US,93,2015,4,10,1,L
38242,2.0,0.0,0.0,128.0,KAH,D,KAH,1,6,BFI,US,93,YCD,CA,906,2015,1,1,1,L
38243,2.0,0.0,0.0,128.0,KAH,D,KAH,1,6,LKE,US,93,ZNA,CA,906,2015,1,2,1,L
38244,2.0,0.0,0.0,128.0,KAH,D,KAH,1,6,LKE,US,93,ZNA,CA,906,2015,4,10,1,L
38245,2.0,0.0,0.0,128.0,KAH,D,KAH,1,6,ZNA,CA,906,LKE,US,93,2015,1,1,1,L
38246,2.0,0.0,0.0,128.0,KAH,D,KAH,1,6,ZNA,CA,906,LKE,US,93,2015,1,2,1,L
38247,2.0,0.0,0.0,128.0,KAH,D,KAH,1,6,ZNA,CA,906,LKE,US,93,2015,4,10,1,L
38248,2.0,0.0,0.0,138.0,KAH,D,KAH,1,6,YHH,CA,906,RCE,US,93,2015,3,8,1,L
38249,2.0,0.0,0.0,158.0,KAH,D,KAH,1,6,KEH,US,93,BC6,CA,906,2015,3,8,1,F
38250,2.0,0.0,0.0,158.0,KAH,D,KAH,1,6,YPT,CA,906,LKE,US,93,2015,3,8,1,F
38251,2.0,0.0,0.0,176.0,KAH,D,KAH,1,6,LKE,US,93,YTP,CA,906,2015,4,12,1,L
38252,2.0,0.0,0.0,176.0,KAH,D,KAH,1,6,YTP,CA,906,LKE,US,93,2015,4,12,1,L
38253,2.0,0.0,0.0,196.0,KAH,D,KAH,1,6,BC3,CA,906,KEH,US,93,2015,3,8,1,L
38254,2.0,0.0,0.0,199.0,KAH,D,KAH,1,6,KEH,US,93,BC9,CA,906,2015,3,8,1,L
38255,2.0,0.0,0.0,201.0,KAH,D,KAH,1,6,KEH,US,93,YR1,CA,906,2015,2,5,1,F
38256,2.0,0.0,0.0,201.0,KAH,D,KAH,1,6,KEH,US,93,YR1,CA,906,2015,3,8,1,L
38257,2.0,0.0,0.0,201.0,KAH,D,KAH,1,6,YR1,CA,906,KEH,US,93,2015,3,8,1,L
38258,2.0,0.0,0.0,224.0,KAH,D,KAH,1,6,KEH,US,93,YIG,CA,906,2015,3,7,1,F
38259,2.0,0.0,0.0,224.0,KAH,D,KAH,1,6,KEH,US,93,BC7,CA,906,2015,2,5,1,F
38260,2.0,0.0,0.0,226.0,KAH,D,KAH,1,6,KEH,US,93,BC5,CA,906,2015,3,7,1,L
38261,2.0,0.0,0.0,254.0,ZW,D,ZW,2,2,YUL,CA,941,BOS,US,13,2015,1,1,1,F
38262,2.0,0.0,0.0,261.0,EV,D,EV,3,3,YHZ,CA,951,BGR,US,12,2015,1,2,1,F
38263,2.0,0.0,0.0,261.0,YX,L,YX,2,2,BGR,US,12,YHZ,CA,951,2015,1,3,1,F
38264,2.0,0.0,0.0,282.0,0WQ,D,0WQ,1,1,GEG,US,93,YVR,CA,906,2015,4,10,1,L
38265,2.0,0.0,0.0,282.0,KAH,D,KAH,1,6,B4C,CA,906,KEH,US,93,2015,2,6,1,L
38266,2.0,0.0,0.0,286.0,KAH,D,KAH,1,6,B4C,CA,906,LKE,US,93,2015,2,6,1,L
38267,2.0,0.0,0.0,294.0,KAH,D,KAH,1,6,CN9,CA,906,KEH,US,93,2015,3,7,1,L
38268,2.0,0.0,0.0,294.0,KAH,D,KAH,1,6,CN9,CA,906,KEH,US,93,2015,3,8,1,L
38269,2.0,0.0,0.0,297.0,KAH,D,KAH,1,6,KEH,US,93,CN2,CA,906,2015,3,8,1,F
38270,2.0,0.0,0.0,301.0,YX,L,YX,2,2,YYZ,CA,936,ALB,US,22,2015,1,3,1,F
38271,2.0,0.0,0.0,304.0,04Q,D,04Q,1,6,HPN,US,22,YUL,CA,941,2015,2,5,1,L
38272,2.0,0.0,0.0,305.0,ZW,D,ZW,2,2,YYZ,CA,936,CMH,US,44,2015,1,2,1,F
38273,2.0,0.0,0.0,310.0,KAH,D,KAH,1,6,YZT,CA,906,LKE,US,93,2015,2,6,1,L
38274,2.0,0.0,0.0,316.0,KAH,D,KAH,1,6,BFI,US,93,YZT,CA,906,2015,2,6,1,L
38275,2.0,0.0,0.0,319.0,04Q,D,04Q,1,6,YUL,CA,941,TEB,US,21,2015,4,12,1,L
38276,2.0,0.0,0.0,341.0,04Q,D,04Q,1,6,HPN,US,22,YTZ,CA,936,2015,1,3,1,L
38277,2.0,0.0,0.0,341.0,04Q,D,04Q,1,6,HPN,US,22,YTZ,CA,936,2015,3,8,1,L
38278,2.0,0.0,0.0,341.0,04Q,D,04Q,1,6,HPN,US,22,YTZ,CA,936,2015,4,11,1,L
38279,2.0,0.0,0.0,341.0,04Q,D,04Q,1,6,YTZ,CA,936,HPN,US,22,2015,1,3,1,L
38280,2.0,0.0,0.0,341.0,04Q,D,04Q,1,6,YTZ,CA,936,HPN,US,22,2015,3,8,1,L
38281,2.0,0.0,0.0,347.0,YX,L,YX,2,2,BWI,US,35,YYZ,CA,936,2015,2,6,1,F
38282,2.0,0.0,0.0,347.0,YX,L,YX,2,2,YYZ,CA,936,BWI,US,35,2015,4,11,1,F
38283,2.0,0.0,0.0,352.0,04Q,D,04Q,1,6,HPN,US,22,YYZ,CA,936,2015,4,10,1,L
38284,2.0,0.0,0.0,352.0,04Q,D,04Q,1,6,YYZ,CA,936,HPN,US,22,2015,4,10,1,L
38285,2.0,0.0,0.0,359.0,UA,D,UA,3,3,DCA,US,38,YYZ,CA,936,2015,2,6,1,F
38286,2.0,0.0,0.0,359.0,YX,L,YX,2,2,YYZ,CA,936,DCA,US,38,2015,1,2,1,F
38287,2.0,0.0,0.0,373.0,04Q,D,04Q,1,6,HPN,US,22,YTM,CA,941,2015,2,5,1,L
38288,2.0,0.0,0.0,373.0,04Q,D,04Q,1,6,YTM,CA,941,HPN,US,22,2015,2,5,1,L
38289,2.0,0.0,0.0,373.0,04Q,D,04Q,1,6,YTM,CA,941,HPN,US,22,2015,3,8,1,L
38290,2.0,0.0,0.0,412.0,04Q,D,04Q,1,6,YQB,CA,941,HPN,US,22,2015,4,11,1,L
38291,2.0,0.0,0.0,412.0,EV,D,EV,3,3,CLE,US,44,YOW,CA,936,2015,4,11,1,F
38292,2.0,0.0,0.0,416.0,YX,L,YX,2,2,MHT,US,14,YYZ,CA,936,2015,2,4,1,F
38293,2.0,0.0,0.0,436.0,AA,D,AA,3,3,YYZ,CA,936,ORD,US,41,2015,4,12,1,F
38294,2.0,0.0,0.0,439.0,YX,L,YX,2,2,YYZ,CA,936,PVD,US,15,2015,1,2,1,F
38295,2.0,0.0,0.0,439.0,YX,L,YX,2,2,YYZ,CA,936,PVD,US,15,2015,1,3,1,F
38296,2.0,0.0,0.0,446.0,UA,D,UA,3,3,YYZ,CA,936,BOS,US,13,2015,1,3,1,F
38297,2.0,0.0,0.0,446.0,UA,D,UA,3,3,YYZ,CA,936,BOS,US,13,2015,4,10,1,F
38298,2.0,0.0,0.0,476.0,S5,D,S5,2,2,PIT,US,23,YUL,CA,941,2015,4,11,1,F
38299,2.0,0.0,0.0,487.0,S5,D,S5,2,2,YUL,CA,941,DCA,US,38,2015,2,4,1,F
38300,2.0,0.0,0.0,487.0,YX,L,YX,2,2,DCA,US,38,YUL,CA,941,2015,1,2,1,F
38301,2.0,0.0,0.0,537.0,04Q,D,04Q,1,6,YIP,US,43,YUL,CA,941,2015,2,5,2,L
38302,2.0,0.0,0.0,575.0,S5,D,S5,2,2,MLI,US,41,YYZ,CA,936,2015,3,9,2,F
38303,2.0,0.0,0.0,588.0,S5,D,S5,2,2,CLT,US,36,YYZ,CA,936,2015,1,3,2,F
38304,2.0,0.0,0.0,599.0,YX,L,YX,2,2,YUL,CA,941,CMH,US,44,2015,4,11,2,F
38305,2.0,0.0,0.0,605.0,S5,D,S5,2,2,YUL,CA,941,ORF,US,38,2015,4,11,2,F
38306,2.0,0.0,0.0,621.0,ZW,D,ZW,2,2,YYZ,CA,936,GSP,US,37,2015,2,6,2,F
38307,2.0,0.0,0.0,626.0,S5,D,S5,2,2,CID,US,61,YYZ,CA,936,2015,4,11,2,F
38308,2.0,0.0,0.0,629.0,ZW,D,ZW,2,2,YOW,CA,936,MKE,US,45,2015,1,1,2,F
38309,2.0,0.0,0.0,672.0,S5,D,S5,2,2,RDU,US,36,YOW,CA,936,2015,2,4,2,F
38310,2.0,0.0,0.0,713.0,AA,D,AA,3,3,YUL,CA,941,RDU,US,36,2015,1,1,2,F
38311,2.0,0.0,0.0,713.0,YX,L,YX,2,2,YUL,CA,941,RDU,US,36,2015,3,8,2,F
38312,2.0,0.0,0.0,721.0,0WQ,D,0WQ,1,1,YYZ,CA,936,PDK,US,34,2015,4,11,2,L
38313,2.0,0.0,0.0,752.0,S5,D,S5,2,2,IND,US,42,YUL,CA,941,2015,2,4,2,F
38314,2.0,0.0,0.0,797.0,S5,D,S5,2,2,SDF,US,52,YUL,CA,941,2015,2,4,2,F
38315,2.0,0.0,0.0,797.0,S5,D,S5,2,2,SDF,US,52,YUL,CA,941,2015,3,7,2,F
38316,2.0,0.0,0.0,811.0,YX,L,YX,2,2,DCA,US,38,YHZ,CA,951,2015,1,1,2,F
38317,2.0,0.0,0.0,832.0,ZW,D,ZW,2,2,AVL,US,36,YUL,CA,941,2015,1,1,2,F
38318,2.0,0.0,0.0,832.0,ZW,D,ZW,2,2,AVL,US,36,YUL,CA,941,2015,2,5,2,F
38319,2.0,0.0,0.0,838.0,S5,D,S5,2,2,YYZ,CA,936,MCI,US,64,2015,3,7,2,F
38320,2.0,0.0,0.0,857.0,S5,D,S5,2,2,YOW,CA,936,MSP,US,63,2015,2,6,2,F
38321,2.0,0.0,0.0,859.0,ZW,D,ZW,2,2,YUL,CA,941,MYR,US,37,2015,1,2,2,F
38322,2.0,0.0,0.0,916.0,S5,D,S5,2,2,JAX,US,33,YYZ,CA,936,2015,3,9,2,F
38323,2.0,0.0,0.0,950.0,S5,D,S5,2,2,MSP,US,63,YUL,CA,941,2015,1,1,2,F
38324,2.0,0.0,0.0,955.0,EV,D,EV,3,3,CLE,US,44,YHZ,CA,951,2015,1,2,2,F
38325,2.0,0.0,0.0,962.0,UA,D,UA,3,3,BOS,US,13,YYT,CA,961,2015,3,8,2,F
38326,2.0,0.0,0.0,970.0,S5,D,S5,2,2,YUL,CA,941,STL,US,64,2015,3,7,2,F
38327,2.0,0.0,0.0,1021.0,S5,D,S5,2,2,FSD,US,67,YEG,CA,916,2015,2,6,3,F
